"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"01:52:07.2526363","LightingService.exe","6180","QueryOpen","C:\Program Files (x86)\LightingService\script\rainbow_comet.eft","FAST IO DISALLOWED",""
"01:52:07.2526621","LightingService.exe","6180","CreateFile","C:\Program Files (x86)\LightingService\script\rainbow_comet.eft","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"01:52:07.2526896","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2526931","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2479586, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2527008","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2479586, Length: 129"
"01:52:07.2527060","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2527236","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2527270","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2479715, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2527312","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2479715, Length: 154"
"01:52:07.2527411","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2527821","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2527862","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2479869, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2527923","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2479869, Length: 142"
"01:52:07.2528006","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2528294","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2528357","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480011, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2528398","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480011, Length: 139"
"01:52:07.2528448","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2528630","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2528664","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480150, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2528724","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480150, Length: 155"
"01:52:07.2528772","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2528965","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2528998","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480305, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2529041","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480305, Length: 81"
"01:52:07.2529089","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2529614","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2529649","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480386, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2529691","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480386, Length: 84"
"01:52:07.2529797","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2530235","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2530295","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480470, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2530339","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480470, Length: 80"
"01:52:07.2530387","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2530673","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2530708","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480550, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2530856","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480550, Length: 95"
"01:52:07.2530914","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2531196","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2531230","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480645, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2531272","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480645, Length: 104"
"01:52:07.2531356","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2531606","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2531635","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480749, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2531690","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480749, Length: 105"
"01:52:07.2531876","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2532903","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2532960","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480854, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2533003","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480854, Length: 96"
"01:52:07.2533057","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2533379","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2533434","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2480950, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2533473","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2480950, Length: 133"
"01:52:07.2533518","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2533764","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2533795","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2481083, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2533834","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2481083, Length: 84"
"01:52:07.2533880","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2534189","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2534232","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2481167, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2534296","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2481167, Length: 96"
"01:52:07.2534385","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2534583","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2534619","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2481263, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2534670","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2481263, Length: 89"
"01:52:07.2534785","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2534971","LightingService.exe","6180","LockFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Exclusive: True, Offset: 0, Length: 4294967295, Fail Immediately: False"
"01:52:07.2535004","LightingService.exe","6180","QueryStandardInformationFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","AllocationSize: 2555904, EndOfFile: 2481352, NumberOfLinks: 1, DeletePending: False, Directory: False"
"01:52:07.2535045","LightingService.exe","6180","WriteFile","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 2481352, Length: 86"
"01:52:07.2535114","LightingService.exe","6180","UnlockFileSingle","C:\ProgramData\ASUS\ARMOURY CRATE Diagnosis\LightingService\LightingService.log","SUCCESS","Offset: 0, Length: 4294967295"
"01:52:07.2536398","LightingService.exe","6180","QueryOpen","C:\ProgramData\ASUS\ROG Live Service\DeviceContent","FAST IO DISALLOWED",""
"01:52:07.2536648","LightingService.exe","6180","CreateFile","C:\ProgramData\ASUS\ROG Live Service\DeviceContent","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"01:52:07.2536805","LightingService.exe","6180","QueryNetworkOpenInformationFile","C:\ProgramData\ASUS\ROG Live Service\DeviceContent","SUCCESS","CreationTime: 15-08-2026 21:16:32, LastAccessTime: 16-08-2026 01:48:18, LastWriteTime: 15-08-2026 21:16:38, ChangeTime: 15-08-2026 21:16:38, AllocationSize: 01-01-1601 05:30:00, EndOfFile: 01-01-1601 05:30:00, FileAttributes: DNCI"
"01:52:07.2536857","LightingService.exe","6180","CloseFile","C:\ProgramData\ASUS\ROG Live Service\DeviceContent","SUCCESS",""
"01:52:07.2536921","LightingService.exe","6180","IRP_MJ_CLOSE","C:\ProgramData\ASUS\ROG Live Service\DeviceContent","SUCCESS",""
"01:52:07.2537179","LightingService.exe","6180","CreateFile","C:\ProgramData\ASUS\ROG Live Service\DeviceContent","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"01:52:07.2537351","LightingService.exe","6180","QueryDirectory","C:\ProgramData\ASUS\ROG Live Service\DeviceContent\*","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: *, 2: ."
"01:52:07.2537478","LightingService.exe","6180","QueryDirectory","C:\ProgramData\ASUS\ROG Live Service\DeviceContent","SUCCESS","FileInformationClass: FileBothDirectoryInformation, 1: .., 2: 0B0519B6, 3: G615"
"01:52:07.2537813","LightingService.exe","6180","QueryOpen","C:\ProgramData\ASUS\ROG Live Service\DeviceContent\0B0519B6","FAST IO DISALLOWED",""
"01:52:07.2537991","LightingService.exe","6180","CreateFile","C:\ProgramData\ASUS\ROG Live Service\DeviceContent\0B0519B6","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
